"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"      
          0,           0,         874,      -8.451245520,      -5.751245520,      -6.651245520,      -3.851245520,      -5.051245520,       1.248754480
          0,           0,         875,      -8.455408490,      -5.755408490,      -6.655408490,      -3.855408490,      -5.055408490,       1.244591510
          0,           0,         876,      -8.459566837,      -5.759566837,      -6.659566837,      -3.859566837,      -5.059566837,       1.240433163
          0,           0,         877,      -8.463720565,      -5.763720565,      -6.663720565,      -3.863720565,      -5.063720565,       1.236279435
          0,           0,         878,      -8.467869682,      -5.767869682,      -6.667869682,      -3.867869682,      -5.067869682,       1.232130318
          0,           0,         879,      -8.472014190,      -5.772014190,      -6.672014190,      -3.872014190,      -5.072014190,       1.227985810
          0,           0,         880,      -8.476154096,      -5.776154096,      -6.676154096,      -3.876154096,      -5.076154096,       1.223845904
          0,           0,         881,      -8.480289405,      -5.780289405,      -6.680289405,      -3.880289405,      -5.080289405,       1.219710595
          0,           0,         882,      -8.484420121,      -5.784420121,      -6.684420121,      -3.884420121,      -5.084420121,       1.215579879
          0,           0,         883,      -8.488546251,      -5.788546251,      -6.688546251,      -3.888546251,      -5.088546251,       1.211453749
          0,           0,         884,      -8.492667798,      -5.792667798,      -6.692667798,      -3.892667798,      -5.092667798,       1.207332202
          0,           0,         885,      -8.496784768,      -5.796784768,      -6.696784768,      -3.896784768,      -5.096784768,       1.203215232
          0,           0,         886,      -8.500897167,      -5.800897167,      -6.700897167,      -3.900897167,      -5.100897167,       1.199102833
          0,           0,         887,      -8.505004999,      -5.805004999,      -6.705004999,      -3.905004999,      -5.105004999,       1.194995001
          0,           0,         888,      -8.509108269,      -5.809108269,      -6.709108269,      -3.909108269,      -5.109108269,       1.190891731
          0,           0,         889,      -8.513206982,      -5.813206982,      -6.713206982,      -3.913206982,      -5.113206982,       1.186793018
          0,           0,         890,      -8.517301144,      -5.817301144,      -6.717301144,      -3.917301144,      -5.117301144,       1.182698856
          0,           0,         891,      -8.521390759,      -5.821390759,      -6.721390759,      -3.921390759,      -5.121390759,       1.178609241
          0,           0,         892,      -8.525475833,      -5.825475833,      -6.725475833,      -3.925475833,      -5.125475833,       1.174524167
          0,           0,         893,      -8.529556370,      -5.829556370,      -6.729556370,      -3.929556370,      -5.129556370,       1.170443630
          0,           0,         894,      -8.533632376,      -5.833632376,      -6.733632376,      -3.933632376,      -5.133632376,       1.166367624
          0,           0,         895,      -8.537703855,      -5.837703855,      -6.737703855,      -3.937703855,      -5.137703855,       1.162296145
          0,           0,         896,      -8.541770813,      -5.841770813,      -6.741770813,      -3.941770813,      -5.141770813,       1.158229187
          0,           0,         897,      -8.545833255,      -5.845833255,      -6.745833255,      -3.945833255,      -5.145833255,       1.154166745
          0,           0,         898,      -8.549891185,      -5.849891185,      -6.749891185,      -3.949891185,      -5.149891185,       1.150108815
          0,           0,         899,      -8.553944610,      -5.853944610,      -6.753944610,      -3.953944610,      -5.153944610,       1.146055390
          0,           0,         900,      -8.557993532,      -5.857993532,      -6.757993532,      -3.957993532,      -5.157993532,       1.142006468
          0,           0,         901,      -8.562037959,      -5.862037959,      -6.762037959,      -3.962037959,      -5.162037959,       1.137962041
          0,           0,         902,      -8.566077894,      -5.866077894,      -6.766077894,      -3.966077894,      -5.166077894,       1.133922106
          0,           0,         903,      -8.570113343,      -5.870113343,      -6.770113343,      -3.970113343,      -5.170113343,       1.129886657
          0,           0,         904,      -8.574144311,      -5.874144311,      -6.774144311,      -3.974144311,      -5.174144311,       1.125855689
          0,           0,         905,      -8.578170802,      -5.878170802,      -6.778170802,      -3.978170802,      -5.178170802,       1.121829198
          0,           0,         906,      -8.582192822,      -5.882192822,      -6.782192822,      -3.982192822,      -5.182192822,       1.117807178
          0,           0,         907,      -8.586210375,      -5.886210375,      -6.786210375,      -3.986210375,      -5.186210375,       1.113789625
          0,           0,         908,      -8.590223467,      -5.890223467,      -6.790223467,      -3.990223467,      -5.190223467,       1.109776533
          0,           0,         909,      -8.594232102,      -5.894232102,      -6.794232102,      -3.994232102,      -5.194232102,       1.105767898
          0,           0,         910,      -8.598236286,      -5.898236286,      -6.798236286,      -3.998236286,      -5.198236286,       1.101763714
          0,           0,         911,      -8.602236023,      -5.902236023,      -6.802236023,      -4.002236023,      -5.202236023,       1.097763977
          0,           0,         912,      -8.606231319,      -5.906231319,      -6.806231319,      -4.006231319,      -5.206231319,       1.093768681
          0,           0,         913,      -8.610222178,      -5.910222178,      -6.810222178,      -4.010222178,      -5.210222178,       1.089777822
          0,           0,         914,      -8.614208604,      -5.914208604,      -6.814208604,      -4.014208604,      -5.214208604,       1.085791396
          0,           0,         915,      -8.618190604,      -5.918190604,      -6.818190604,      -4.018190604,      -5.218190604,       1.081809396
          0,           0,         916,      -8.622168183,      -5.922168183,      -6.822168183,      -4.022168183,      -5.222168183,       1.077831817
          0,           0,         917,      -8.626141343,      -5.926141343,      -6.826141343,      -4.026141343,      -5.226141343,       1.073858657
          0,           0,         918,      -8.630110092,      -5.930110092,      -6.830110092,      -4.030110092,      -5.230110092,       1.069889908
          0,           0,         919,      -8.634074434,      -5.934074434,      -6.834074434,      -4.034074434,      -5.234074434,       1.065925566
          0,           0,         920,      -8.638034373,      -5.938034373,      -6.838034373,      -4.038034373,      -5.238034373,       1.061965627
          0,           0,         921,      -8.641989915,      -5.941989915,      -6.841989915,      -4.041989915,      -5.241989915,       1.058010085
          0,           0,         922,      -8.645941064,      -5.945941064,      -6.845941064,      -4.045941064,      -5.245941064,       1.054058936
